scan_id;target_id;target_name;coletado_em;pagina_url;fluxo_essencial;viewport;regra_id;origem;veredito;gravidade_tecnica;risco_juridico;criterios_wcag;criterio_principal;principio;nivel;ocorrencias;grupos_afetados;dispositivos_normativos;resumo;tese_juridica
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;desktop-1366;no-autoplay-audio;axe-core;incomplete;;moderado;1.4.2;1.4.2;perceptivel;A;1;cegueira|cognitiva_neurodivergencia;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art74;<video> or <audio> elements must not play automatically;Áudio automático interfere na tecnologia assistiva, obstruindo o acesso garantido pelo art. 74 da LBI.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;desktop-1366;probe.page-language.missing;probe;fail;serious;alto;3.1.1;3.1.1;compreensivel;A;1;cegueira|cognitiva_neurodivergencia;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art74|cf.art5.xiv|lai.art8.par3.viii;O documento não declara o idioma (atributo lang ausente).;Sem declaração de idioma, o sintetizador de voz pronuncia o português com fonética estrangeira e a informação em saúde se torna ininteligível — a informação é publicada, mas não é comunicada (art. 3º, IV, 'd', LBI).
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;desktop-1366;probe.landmarks.no-main;probe;fail;serious;alto;1.3.1;1.3.1;perceptivel;A;1;baixa_visao|cegueira|cognitiva_neurodivergencia;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art74;A página não declara marco de conteúdo principal (<main>).;"Sem estrutura semântica, a tecnologia assistiva não consegue reconstruir a relação entre rótulo e dado; o art. 74 da LBI assegura o acesso a tecnologias assistivas, o que pressupõe conteúdo com elas compatível."
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;desktop-1366;probe.landmarks.no-skip-link;probe;fail;moderate;moderado;2.4.1;2.4.1;operavel;A;1;cegueira|cognitiva_neurodivergencia|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art3.i;Nenhum link de salto para o conteúdo principal foi encontrado.;A ausência de mecanismo de salto obriga a percorrer repetidamente blocos idênticos, esforço desproporcional vedado pelo conceito de acessibilidade com autonomia do art. 3º, I da LBI.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;desktop-1366;probe.heading-structure.none;probe;fail;serious;alto;1.3.1|2.4.6;1.3.1;perceptivel;A;1;baixa_visao|cegueira|cognitiva_neurodivergencia;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art74|cf.art5.xiv|lai.art8.par3.viii;A página não possui nenhum cabeçalho.;"Sem estrutura semântica, a tecnologia assistiva não consegue reconstruir a relação entre rótulo e dado; o art. 74 da LBI assegura o acesso a tecnologias assistivas, o que pressupõe conteúdo com elas compatível."
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;desktop-1366;probe.id-duplicado;probe;fail;serious;alto;4.1.1;4.1.1;robusto;A;1;cegueira|cognitiva_neurodivergencia|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art74;1 identificador(es) duplicado(s) quebram associações de rótulo ou de descrição.;Marcação malformada produz comportamento imprevisível em tecnologia assistiva, comprometendo a interoperabilidade pressuposta pelo art. 74.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;desktop-1366;probe.id-duplicado.inerte;probe;incomplete;;baixo;4.1.1;4.1.1;robusto;A;1;cegueira|cognitiva_neurodivergencia|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art74;1 identificador(es) duplicado(s) sem referência associada.;Marcação malformada produz comportamento imprevisível em tecnologia assistiva, comprometendo a interoperabilidade pressuposta pelo art. 74.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;desktop-1366;probe.non-interactive-control;probe;fail;critical;critico;2.1.1|4.1.2;2.1.1;operavel;A;2;cegueira|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art74|onu.art9|lbi.art3.i;2 elemento(s) respondem ao clique do mouse mas não são alcançáveis por teclado.;A construção de controles inacessíveis por teclado impede integralmente o uso do serviço por pessoas com deficiência motora e por usuários de leitor de tela, sem qualquer rota alternativa. Configura barreira absoluta na comunicação e na informação (art. 3º, IV, 'd', LBI), violação direta do dever de acessibilidade dos sítios de órgãos de governo (art. 63, caput, LBI) e descumprimento do art. 9 da Convenção sobre os Direitos das Pessoas com Deficiência, que tem hierarquia de emenda constitucional.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;desktop-1366;probe.positive-tabindex;probe;fail;moderate;alto;2.4.3;2.4.3;operavel;A;3;cegueira|cognitiva_neurodivergencia|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25;3 elemento(s) usam tabindex positivo, alterando a ordem natural de tabulação.;Ordem de foco incoerente induz erro na submissão de dados de saúde, com risco de agendamento equivocado — dano ao acesso ao serviço.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;desktop-1366;probe.focus-visible;probe;fail;serious;alto;2.4.7;2.4.7;operavel;AA;4;baixa_visao|cognitiva_neurodivergencia|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art3.i;4 controle(s) não exibem indicador de foco: o contorno está suprimido e nenhuma outra mudança visual ocorre.;A supressão do indicador de foco cega o usuário de teclado quanto à sua posição, impedindo o uso com segurança (art. 3º, I, LBI).
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;desktop-1366;probe.placeholder-como-rotulo;probe;fail;serious;alto;3.3.2;3.3.2;compreensivel;A;3;baixa_visao|cegueira|cognitiva_neurodivergencia;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art74|lbi.art3.i;3 campo(s) de formulário são identificados apenas pelo texto de placeholder.;Campo sem rótulo programático torna indeterminável o dado solicitado, inviabilizando o preenchimento autônomo (art. 3º, I, LBI).
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;desktop-1366;probe.zoom-lock;probe;fail;serious;alto;1.4.4;1.4.4;perceptivel;AA;1;baixa_visao|cognitiva_neurodivergencia;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25;A página bloqueia a ampliação pelo usuário.;O bloqueio de ampliação nega adaptação razoável, conduta equiparada a discriminação pelo art. 4º, § 1º da LBI.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;desktop-1366;probe.captions.video-without-track;probe;fail;serious;alto;1.2.2;1.2.2;perceptivel;A;1;surdez;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|dec5626.art26;1 vídeo(s) sem faixa de legenda declarada.;Vídeo de orientação em saúde sem legenda nega à pessoa surda o acesso à informação sanitária, violando o art. 26 do Decreto 5.626/2005 e o direito à atenção integral do art. 18 da LBI.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;desktop-1366;probe.captions.audio-transcript;probe;incomplete;;moderado;1.2.1;1.2.1;perceptivel;A;1;baixa_conectividade|cegueira|surdez;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|dec5626.art26|cf.art5.xiv|lai.art8.par3.viii;1 elemento(s) de áudio requerem verificação de transcrição.;Conteúdo audiovisual sem alternativa acessível descumpre o dever de oferta de comunicação e informação adequadas do art. 18, § 4º da LBI.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;desktop-1366;probe.autoplay;probe;fail;serious;moderado;1.4.2|2.2.2;1.4.2;perceptivel;A;1;cegueira|cognitiva_neurodivergencia;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art74;1 mídia(s) com reprodução automática audível, das quais 1 sem controles.;Áudio automático interfere na tecnologia assistiva, obstruindo o acesso garantido pelo art. 74 da LBI.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;desktop-1366;probe.meta-refresh;probe;fail;serious;alto;2.2.1;2.2.1;operavel;A;1;baixa_conectividade|baixa_visao|cognitiva_neurodivergencia|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art9.v;A página se atualiza ou redireciona automaticamente.;Prazos de sessão não ajustáveis penalizam quem opera mais lentamente por deficiência ou por conexão precária, produzindo discriminação indireta (art. 4º, § 1º, LBI).
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/acessivel-agendamento.html;1;mobile-320;color-contrast;axe-core;incomplete;;alto;1.4.3;1.4.3;perceptivel;AA;5;baixa_visao|cognitiva_neurodivergencia|visao_de_cores;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|cf.art5.xiv|lai.art8.par3.viii;Elements must meet minimum color contrast ratio thresholds;"O contraste insuficiente é a barreira de comunicação mais prevalente e atinge diretamente a população idosa usuária do SUS; sua persistência em portal público caracteriza descumprimento continuado do art. 63, caput, da LBI e do art. 47 do Decreto 5.296/2004."
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/acessivel-agendamento.html;1;desktop-1366;probe.readability;heuristic;incomplete;;moderado;;;;;1;cognitiva_neurodivergencia|baixa_conectividade;lbi.art18|lai.art8.par3.viii|lei13460.art5;Legibilidade do conteúdo principal em 27.22 pontos — faixa difícil (exige ensino médio completo).;A publicação de informação de saúde em registro linguístico inacessível à população destinatária esvazia materialmente o dever de oferta de comunicação e informação adequadas (art. 18, § 4º, IV, LBI) e o dever de transparência ativa (art. 8º, § 3º, LAI). A informação torna-se disponível sem se tornar acessível.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/contraste-e-cor.html;0;mobile-320;color-contrast;axe-core;fail;serious;alto;1.4.3;1.4.3;perceptivel;AA;3;baixa_visao|cognitiva_neurodivergencia|visao_de_cores;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|cf.art5.xiv|lai.art8.par3.viii;Elements must meet minimum color contrast ratio thresholds;"O contraste insuficiente é a barreira de comunicação mais prevalente e atinge diretamente a população idosa usuária do SUS; sua persistência em portal público caracteriza descumprimento continuado do art. 63, caput, da LBI e do art. 47 do Decreto 5.296/2004."
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/contraste-e-cor.html;0;mobile-320;color-contrast;axe-core;incomplete;;alto;1.4.3;1.4.3;perceptivel;AA;1;baixa_visao|cognitiva_neurodivergencia|visao_de_cores;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|cf.art5.xiv|lai.art8.par3.viii;Elements must meet minimum color contrast ratio thresholds;"O contraste insuficiente é a barreira de comunicação mais prevalente e atinge diretamente a população idosa usuária do SUS; sua persistência em portal público caracteriza descumprimento continuado do art. 63, caput, da LBI e do art. 47 do Decreto 5.296/2004."
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/contraste-e-cor.html;0;mobile-320;probe.landmarks.no-skip-link;probe;incomplete;;moderado;2.4.1;2.4.1;operavel;A;1;cegueira|cognitiva_neurodivergencia|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art3.i;Nenhum link de salto para o conteúdo principal foi encontrado.;A ausência de mecanismo de salto obriga a percorrer repetidamente blocos idênticos, esforço desproporcional vedado pelo conceito de acessibilidade com autonomia do art. 3º, I da LBI.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/contraste-e-cor.html;0;mobile-320;probe.reflow-320;probe;fail;serious;alto;1.4.10;1.4.10;perceptivel;AA;12;baixa_visao|cognitiva_neurodivergencia|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lei13460.art5;A página exige rolagem horizontal em tela de 320 px (54 px de transbordo).;"O acesso majoritário aos serviços públicos de saúde no Brasil se dá por telefone celular; a exigência de rolagem bidirecional em telas estreitas inviabiliza o uso e frustra o acesso universal do art. 196 da CF/88."
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/contraste-e-cor.html;0;desktop-1366;color-contrast;axe-core;fail;serious;alto;1.4.3;1.4.3;perceptivel;AA;3;baixa_visao|cognitiva_neurodivergencia|visao_de_cores;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|cf.art5.xiv|lai.art8.par3.viii;Elements must meet minimum color contrast ratio thresholds;"O contraste insuficiente é a barreira de comunicação mais prevalente e atinge diretamente a população idosa usuária do SUS; sua persistência em portal público caracteriza descumprimento continuado do art. 63, caput, da LBI e do art. 47 do Decreto 5.296/2004."
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/contraste-e-cor.html;0;desktop-1366;probe.landmarks.no-skip-link;probe;incomplete;;moderado;2.4.1;2.4.1;operavel;A;1;cegueira|cognitiva_neurodivergencia|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art3.i;Nenhum link de salto para o conteúdo principal foi encontrado.;A ausência de mecanismo de salto obriga a percorrer repetidamente blocos idênticos, esforço desproporcional vedado pelo conceito de acessibilidade com autonomia do art. 3º, I da LBI.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/formulario-sem-rotulos.html;1;mobile-320;select-name;axe-core;fail;critical;critico;4.1.2;4.1.2;robusto;A;1;cegueira|fala|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art74|onu.art9;Select element must have an accessible name;Controle sem nome, função ou valor expostos simplesmente não existe para a tecnologia assistiva: o serviço é, para o usuário cego, inexistente. É a forma mais severa de barreira na informação do art. 3º, IV, 'd'.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/formulario-sem-rotulos.html;1;mobile-320;probe.landmarks.no-skip-link;probe;incomplete;;moderado;2.4.1;2.4.1;operavel;A;1;cegueira|cognitiva_neurodivergencia|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art3.i;Nenhum link de salto para o conteúdo principal foi encontrado.;A ausência de mecanismo de salto obriga a percorrer repetidamente blocos idênticos, esforço desproporcional vedado pelo conceito de acessibilidade com autonomia do art. 3º, I da LBI.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/formulario-sem-rotulos.html;1;mobile-320;probe.placeholder-como-rotulo;probe;fail;serious;alto;3.3.2;3.3.2;compreensivel;A;3;baixa_visao|cegueira|cognitiva_neurodivergencia;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art74|lbi.art3.i;3 campo(s) de formulário são identificados apenas pelo texto de placeholder.;Campo sem rótulo programático torna indeterminável o dado solicitado, inviabilizando o preenchimento autônomo (art. 3º, I, LBI).
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/formulario-sem-rotulos.html;1;mobile-320;probe.reflow-320;probe;fail;serious;alto;1.4.10;1.4.10;perceptivel;AA;3;baixa_visao|cognitiva_neurodivergencia|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lei13460.art5;A página exige rolagem horizontal em tela de 320 px (9 px de transbordo).;"O acesso majoritário aos serviços públicos de saúde no Brasil se dá por telefone celular; a exigência de rolagem bidirecional em telas estreitas inviabiliza o uso e frustra o acesso universal do art. 196 da CF/88."
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/formulario-sem-rotulos.html;1;desktop-1366;select-name;axe-core;fail;critical;critico;4.1.2;4.1.2;robusto;A;1;cegueira|fala|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art74|onu.art9;Select element must have an accessible name;Controle sem nome, função ou valor expostos simplesmente não existe para a tecnologia assistiva: o serviço é, para o usuário cego, inexistente. É a forma mais severa de barreira na informação do art. 3º, IV, 'd'.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/formulario-sem-rotulos.html;1;desktop-1366;probe.landmarks.no-skip-link;probe;incomplete;;moderado;2.4.1;2.4.1;operavel;A;1;cegueira|cognitiva_neurodivergencia|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art3.i;Nenhum link de salto para o conteúdo principal foi encontrado.;A ausência de mecanismo de salto obriga a percorrer repetidamente blocos idênticos, esforço desproporcional vedado pelo conceito de acessibilidade com autonomia do art. 3º, I da LBI.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/formulario-sem-rotulos.html;1;desktop-1366;probe.placeholder-como-rotulo;probe;fail;serious;alto;3.3.2;3.3.2;compreensivel;A;3;baixa_visao|cegueira|cognitiva_neurodivergencia;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art74|lbi.art3.i;3 campo(s) de formulário são identificados apenas pelo texto de placeholder.;Campo sem rótulo programático torna indeterminável o dado solicitado, inviabilizando o preenchimento autônomo (art. 3º, I, LBI).
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/pagina-pesada.html;0;mobile-320;color-contrast;axe-core;incomplete;;alto;1.4.3;1.4.3;perceptivel;AA;3;baixa_visao|cognitiva_neurodivergencia|visao_de_cores;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|cf.art5.xiv|lai.art8.par3.viii;Elements must meet minimum color contrast ratio thresholds;"O contraste insuficiente é a barreira de comunicação mais prevalente e atinge diretamente a população idosa usuária do SUS; sua persistência em portal público caracteriza descumprimento continuado do art. 63, caput, da LBI e do art. 47 do Decreto 5.296/2004."
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/pagina-pesada.html;0;mobile-320;probe.landmarks.no-skip-link;probe;incomplete;;moderado;2.4.1;2.4.1;operavel;A;1;cegueira|cognitiva_neurodivergencia|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art3.i;Nenhum link de salto para o conteúdo principal foi encontrado.;A ausência de mecanismo de salto obriga a percorrer repetidamente blocos idênticos, esforço desproporcional vedado pelo conceito de acessibilidade com autonomia do art. 3º, I da LBI.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/pagina-pesada.html;0;mobile-320;probe.reflow-320;probe;fail;serious;alto;1.4.10;1.4.10;perceptivel;AA;12;baixa_visao|cognitiva_neurodivergencia|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lei13460.art5;A página exige rolagem horizontal em tela de 320 px (62 px de transbordo).;"O acesso majoritário aos serviços públicos de saúde no Brasil se dá por telefone celular; a exigência de rolagem bidirecional em telas estreitas inviabiliza o uso e frustra o acesso universal do art. 196 da CF/88."
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/pagina-pesada.html;0;mobile-320;probe.data-cost;probe;fail;moderate;moderado;;;;;1;baixa_conectividade;cf.art196|lbi.art18|lei13460.art5|cf.art5.xiv;Um único acesso a esta página consome 3.40 MB, ou 0.033% da franquia mensal do plano de referência (1.0 centavo).;O custo de dados exigido para acessar o serviço digital de saúde transfere ao cidadão um ônus econômico como condição de exercício de direito fundamental. Quando esse ônus recai desproporcionalmente sobre a população de menor renda — a mesma que depende exclusivamente do SUS — o acesso deixa de ser universal e igualitário, em desacordo com o art. 196 da CF/88 e com o dever de informação adequada do art. 18, § 4º da Lei 13.146/2015. A parcela do tráfego destinada a terceiros agrava a situação: o usuário custeia recursos que não lhe prestam o serviço público solicitado.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/pagina-pesada.html;0;desktop-1366;probe.landmarks.no-skip-link;probe;incomplete;;moderado;2.4.1;2.4.1;operavel;A;1;cegueira|cognitiva_neurodivergencia|motora;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|lbi.art3.i;Nenhum link de salto para o conteúdo principal foi encontrado.;A ausência de mecanismo de salto obriga a percorrer repetidamente blocos idênticos, esforço desproporcional vedado pelo conceito de acessibilidade com autonomia do art. 3º, I da LBI.
120f0af0-ea1e-47c0-a0fb-2bf1a90cc39e;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T21:55:26.163413+00:00;http://127.0.0.1:8080/pages/pagina-pesada.html;0;desktop-1366;probe.data-cost;probe;fail;moderate;moderado;;;;;1;baixa_conectividade;cf.art196|lbi.art18|lei13460.art5|cf.art5.xiv;Um único acesso a esta página consome 3.40 MB, ou 0.033% da franquia mensal do plano de referência (1.0 centavo).;O custo de dados exigido para acessar o serviço digital de saúde transfere ao cidadão um ônus econômico como condição de exercício de direito fundamental. Quando esse ônus recai desproporcionalmente sobre a população de menor renda — a mesma que depende exclusivamente do SUS — o acesso deixa de ser universal e igualitário, em desacordo com o art. 196 da CF/88 e com o dever de informação adequada do art. 18, § 4º da Lei 13.146/2015. A parcela do tráfego destinada a terceiros agrava a situação: o usuário custeia recursos que não lhe prestam o serviço público solicitado.
b0535aeb-570a-4799-8c90-fa228d70693a;fixtures-local;Conjunto de validação sintético (golden set);2026-08-19T15:06:36.404476+00:00;http://127.0.0.1:8080/pages/inacessivel-agendamento.html;1;mobile-320;color-contrast;axe-core;fail;serious;alto;1.4.3;1.4.3;perceptivel;AA;5;baixa_visao|cognitiva_neurodivergencia|visao_de_cores;lbi.art63.caput|lbi.art3.iv.d|lbi.art4|dec5296.art47|emag.3.1|lbi.art18|cf.art196|onu.art25|cf.art5.xiv|lai.art8.par3.viii;Elements must meet minimum color contrast ratio thresholds;"O contraste insuficiente é a barreira de comunicação mais prevalente e atinge diretamente a população idosa usuária do SUS; sua persistência em portal público caracteriza descumprimento continuado do art. 63, caput, da LBI e do art. 47 do Decreto 5.296/2004."
